taxonomy	host	function	symbiont_phylum	symbiont_order	symbiont_genus	host_order	host_family	description	evidence	genome_id	journal	evidence_level
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__Bacillus subtilis	Anticarsia gemmatalis	detoxification enzymes	Bacillota	Bacillales	Bacillus	Lepidoptera	Erebidae	Bacillus subtilis allows the insect to adapt to plants rich in protease inhibitors, minimizing their harmful consequences.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__Bacillus cereus	Anticarsia gemmatalis	detoxification enzymes	Bacillota	Bacillales	Bacillus	Lepidoptera	Erebidae	Bacillus cereus allows the insect to adapt to plants rich in protease inhibitors, minimizing their harmful consequences.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__Bacillus subtilis	Anticarsia gemmatalis	protein degradation	Bacillota	Bacillales	Bacillus	Lepidoptera	Erebidae	Bacillus subtilis exhibits protein hydrolase activity for proteases, serine proteases, and cysteine proteases.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__Bacillus cereus	Anticarsia gemmatalis	protein degradation	Bacillota	Bacillales	Bacillus	Lepidoptera	Erebidae	Bacillus cereus exhibits protein hydrolase activity for proteases, serine proteases, and cysteine proteases.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__*	Anticarsia gemmatalis	plant defense modulation	Bacillota	Bacillales	Bacillus	Lepidoptera	Erebidae	Bacillus counteracts anti-herbivore plant defenses.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Lactobacillales; f__*; g__Enterococcus; s__Enterococcus gallinarum	Anticarsia gemmatalis	detoxification enzymes	Bacillota	Lactobacillales	Enterococcus	Lepidoptera	Erebidae	Enterococcus gallinarum allows the insect to adapt to plants rich in protease inhibitors, minimizing their harmful consequences.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Lactobacillales; f__*; g__Enterococcus; s__Enterococcus mundtii	Anticarsia gemmatalis	detoxification enzymes	Bacillota	Lactobacillales	Enterococcus	Lepidoptera	Erebidae	Enterococcus mundtii allows the insect to adapt to plants rich in protease inhibitors, minimizing their harmful consequences.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Lactobacillales; f__*; g__Enterococcus; s__Enterococcus gallinarum	Anticarsia gemmatalis	protein degradation	Bacillota	Lactobacillales	Enterococcus	Lepidoptera	Erebidae	Enterococcus gallinarum exhibits protein hydrolase activity for proteases, serine proteases, and cysteine proteases.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Lactobacillales; f__*; g__Enterococcus; s__Enterococcus mundtii	Anticarsia gemmatalis	protein degradation	Bacillota	Lactobacillales	Enterococcus	Lepidoptera	Erebidae	Enterococcus mundtii exhibits protein hydrolase activity for proteases, serine proteases, and cysteine proteases.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Staphylococcus; s__Staphylococcus xylosus	Anticarsia gemmatalis	detoxification enzymes	Bacillota	Bacillales	Staphylococcus	Lepidoptera	Erebidae	Staphylococcus xylosus allows the insect to adapt to plants rich in protease inhibitors, minimizing their harmful consequences.	10.1603/022.038.0415		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Bacteroidota; c__*; o__Flavobacteriales; f__*; g__Candidatus Karelsulcia; s__*	Cicadidae species	amino acid provision	Bacteroidota	Flavobacteriales	Candidatus Karelsulcia	Hemiptera	Cicadidae	Sulcia muelleri supports the production of eight of the 10 essential amino acids (arginine, phenylalanine, tryptophan, lysine, threonine, isoleucine, leucine, and valine).	10.1073/pnas.0906424106		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__*; f__*; g__Candidatus Palibaumannia; s__*	Cicadidae species	amino acid provision	Pseudomonadota		Candidatus Palibaumannia	Hemiptera	Cicadidae	Baumannia cicadellinicola supports the production of two essential amino acids (methionine and histidine) in GWSS.	10.1073/pnas.0906424106		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Encarsia inaron	cytoplasmic incompatibility	Pseudomonadota	Rickettsiales	Wolbachia	Hymenoptera	Aphelinidae	Wolbachia causes Cytoplasmic Incompatibility (CI) in E. inaron.	10.1038/hdy.2009.5		HEREDITY	2
d__Bacteria; p__Bacteroidota; c__*; o__Flavobacteriales; f__*; g__Blattabacterium; s__Blattabacterium strain	Blattella germanica	nitrogen fixation	Bacteroidota	Flavobacteriales	Blattabacterium	Blattodea	Blattellidae	Blattabacterium strain Bge codes for the complete urea cycle that, in combination with urease, produces ammonia as an end product for nitrogen recycling.	10.1371/journal.pgen.1000721	GISB0022	PLoS Genetics	4
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Blochmanniella; s__*	Blattella germanica	nitrogen fixation	Pseudomonadota	Enterobacterales	Candidatus Blochmanniella	Blattodea	Blattellidae	Blochmannia produces ammonia from dietary urea and then uses it as a source of nitrogen.	10.1371/journal.pgen.1000721		PLoS Genetics	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Acyrthosiphon pisum	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Candidatus Hamiltonella defensa 5AT can block the larval development of solitary endoparasitoid wasps (Aphidius ervi and Aphidius eadyi), thereby rescuing the aphid host.	10.1073/pnas.0900194106	GISB0019	Proceedings of the National Academy of Sciences of the United States of America	5
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Drosophila simulans	other	Pseudomonadota	Rickettsiales	Wolbachia	Diptera	Drosophilidae	Wolbachia increases the olfactory response of flies by regulating the expression of olfaction-related genes in the hosts.	10.1007/s11434-009-0183-6		Chinese Science Bulletin	3
d__Fungi; p__Ascomycota; c__*; o__Hypocreales; f__*; g__Fusarium; s__Fusarium proliferatum	Eldana saccharina	growth regulation	Ascomycota	Hypocreales	Fusarium	Lepidoptera	Pyralidae	Fusarium proliferatum significantly improves the host survival and development.	10.1111/j.1744-7348.2009.00345.x		Annals of Applied Biology	2
d__Fungi; p__Ascomycota; c__*; o__Hypocreales; f__*; g__Fusarium; s__Fusarium proliferatum	Eldana saccharina	developmental modulation	Ascomycota	Hypocreales	Fusarium	Lepidoptera	Pyralidae	Fusarium proliferatum significantly improves the host survival and development.	10.1111/j.1744-7348.2009.00345.x		Annals of Applied Biology	2
d__Fungi; p__Ascomycota; c__*; o__Hypocreales; f__*; g__Fusarium; s__Fusarium pseudonygamai	Eldana saccharina	growth regulation	Ascomycota	Hypocreales	Fusarium	Lepidoptera	Pyralidae	Fusarium pseudonygamai significantly improves the host survival and development.	10.1111/j.1744-7348.2009.00345.x		Annals of Applied Biology	2
d__Fungi; p__Ascomycota; c__*; o__Hypocreales; f__*; g__Fusarium; s__Fusarium pseudonygamai	Eldana saccharina	developmental modulation	Ascomycota	Hypocreales	Fusarium	Lepidoptera	Pyralidae	Fusarium pseudonygamai significantly improves the host survival and development.	10.1111/j.1744-7348.2009.00345.x		Annals of Applied Biology	2
d__Bacteria; p__Bacteroidota; c__*; o__Flavobacteriales; f__*; g__Blattabacterium; s__Blattabacterium str	Periplaneta americana	nitrogen fixation	Bacteroidota	Flavobacteriales	Blattabacterium	Blattodea	Blattidae	Blattabacterium str. BPLAN recycles nitrogen from urea and ammonia (uric acid degradation products) into glutamate, using urease and glutamate dehydrogenase.	10.1073/pnas.0907504106	GISB0021	Proceedings of the National Academy of Sciences	5
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__Wolbachia wRi	Drosophila simulans	cytoplasmic incompatibility	Pseudomonadota	Rickettsiales	Wolbachia	Diptera	Drosophilidae	Wolbachia wRi induces very strong Cytoplasmic Incompatibility (CI) in its natural host Drosophila simulans.	10.1073/pnas.0810753106	GISB0020	Proceedings of the National Academy of Sciences	5
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__Wolbachia wUni	Muscidifurax uniraptor	parthenogenesis	Pseudomonadota	Rickettsiales	Wolbachia	Hymenoptera	Formicidae	Wolbachia wUni is responsible for the induction of parthenogenesis in the parasitoid wasp Muscidifurax uniraptor.	10.1073/pnas.0810753106	GISB0214	Proceedings of the National Academy of Sciences	5
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Arsenophonus; s__*	Aphis glycines	amino acid provision	Pseudomonadota	Enterobacterales	Arsenophonus	Hemiptera	Aphididae	Arsenophonus sp. is an obligate symbiont contributing to amino acid provision.	10.1603/022.038.0113		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Aphis glycines	amino acid provision	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola is an obligate symbiont contributing to amino acid provision.	10.1603/022.038.0113		ENVIRONMENTAL ENTOMOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Hyphomicrobiales; f__*; g__Liberibacter; s__*	Bactericera cockerelli	plant defense modulation	Pseudomonadota	Hyphomicrobiales	Liberibacter	Hemiptera	Triozidae	Candidatus Liberibacter Psyllaurous reduces the expression of plant defensive genes in tomato, likely for psyllid success.	10.1128/AEM.01268-08		Applied and Environmental Microbiology	2
d__Bacteria; p__Actinomycetota; c__*; o__Kitasatosporales; f__*; g__Streptomyces; s__*	Dendroctonus frontalis	antimicrobial activity	Actinomycetota	Kitasatosporales	Streptomyces	Coleoptera	Curculionidae	Streptomyces provides defense against the antagonistic fungus of the host beetle's cultivar.	10.1126/science.1160423		SCIENCE	3
d__Fungi; p__Ascomycota; c__*; o__Ophiostomatales; f__*; g__Grosmannia; s__Grosmannia clavigera	Dendroctonus ponderosae	other	Ascomycota	Ophiostomatales	Grosmannia	Coleoptera	Curculionidae	Grosmannia clavigera (Fungi) produces oxygenated monoterpenes used by parasitoids as host (beetle) location cues.	10.4039/n07-018		The Canadian Entomologist	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Acyrthosiphon pisum	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Hamiltonella defensa kills parasitoid wasp larvae, allowing aphid hosts to survive and reproduce.	10.1111/j.1365-294X.2007.03616.x		MOLECULAR ECOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Regiella; s__*	Myzus persicae	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Regiella	Hemiptera	Aphididae	Candidatus Regiella insecticola provides complete resistance to both parasitoids, Aphidius colemani and Diaeretiella rapae.	10.1098/rspb.2008.0018		Proceedings of the Royal Society B: Biological Sciences	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Acyrthosiphon pisum	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Candidatus Hamiltonella defensa provides protection against parasitism by the wasp, Aphidius ervi.	10.1098/rspb.2007.1192		PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Sodalis; s__Sodalis glossinidius	Glossina sp.	immune priming	Pseudomonadota	Enterobacterales	Sodalis	Diptera	Glossinidae	Sodalis glossinidius uses quorum sensing to prime its oxidative stress response.	10.1371/journal.pone.0003541		PLOS ONE	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Photorhabdus; s__Photorhabdus luminescens	Manduca sexta	chemical biosynthesis	Pseudomonadota	Enterobacterales	Photorhabdus	Lepidoptera	Pyralidae	Photorhabdus luminescens subsp. laumondii strain TT01 produces a small-molecule antibiotic (ST) that also acts as an inhibitor of phenoloxidase (PO) in the insect host Manduca sexta.	10.1073/pnas.0610525104		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Photorhabdus; s__Photorhabdus luminescens	Manduca sexta	antimicrobial activity	Pseudomonadota	Enterobacterales	Photorhabdus	Lepidoptera	Pyralidae	Photorhabdus luminescens subsp. laumondii strain TT01 produces a small-molecule antibiotic (ST) that also acts as an inhibitor of phenoloxidase (PO) in the insect host Manduca sexta.	10.1073/pnas.0610525104		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__Rhodospirillales; f__*; g__Asaia; s__*	Anopheles stephensi	other	Pseudomonadota	Rhodospirillales	Asaia	Diptera	Culicidae	Asaia sp. effectively lodges in the female gut and salivary glands, sites crucial for Plasmodium sp. development and transmission.	10.1073/pnas.0610451104		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__Pseudomonadales; f__*; g__Pseudomonas; s__*	Plutella xylostella	antimicrobial activity	Pseudomonadota	Pseudomonadales	Pseudomonas	Lepidoptera	Plutellidae	Pseudomonas provides resistance to pathogenic fungi.	10.1111/j.1365-2672.2007.03506.x		JOURNAL OF APPLIED MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__*	Plutella xylostella	chitin degradation	Pseudomonadota	Enterobacterales	Serratia	Lepidoptera	Plutellidae	Serratia sp. exhibits chitinase activity, which enhances larval growth and development.	10.1111/j.1365-2672.2007.03506.x		JOURNAL OF APPLIED MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia marcescens	Plutella xylostella	chitin degradation	Pseudomonadota	Enterobacterales	Serratia	Lepidoptera	Plutellidae	Serratia marcescens produces chitinase, contributing to host nutrition.	10.1111/j.1365-2672.2007.03506.x		JOURNAL OF APPLIED MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Enterobacter; s__*	Nasutitermes takasagoensis	detoxification enzymes	Pseudomonadota	Enterobacterales	Enterobacter	Blattodea	Termitidae	Enterobacter sp. ydwj-5 is a phenol-degrading bacterium.	10.1007/s00253-007-0969-x		APPLIED MICROBIOLOGY AND BIOTECHNOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Supella longipalpa	cytoplasmic incompatibility	Pseudomonadota	Rickettsiales	Wolbachia	Blattodea	Ectobiidae	Wolbachia induces reproductive incompatibility (Cytoplasmic Incompatibility).	10.1016/j.ympev.2007.01.003		Molecular Phylogenetics and Evolution	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Blochmanniella; s__*	Camponotus	nitrogen fixation	Pseudomonadota	Enterobacterales	Candidatus Blochmanniella	Hymenoptera	Formicidae	Blochmannia floridanus provides essential amino acids to its host and may also play a role in nitrogen recycling via its functional urease.	10.1186/1741-7007-5-48		BMC biology	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Blochmanniella; s__*	Camponotus	amino acid provision	Pseudomonadota	Enterobacterales	Candidatus Blochmanniella	Hymenoptera	Formicidae	Blochmannia floridanus provides essential amino acids to its host and may also play a role in nitrogen recycling via its functional urease.	10.1186/1741-7007-5-48		BMC biology	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Ishikawella; s__*	Megacopta punctatissima	other	Pseudomonadota	Enterobacterales	Candidatus Ishikawella	Hemiptera	Plataspidae	Candidatus Ishikawella capsulata enhances the pest status of the insect host.	10.1098/rspb.2007.0620		PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	3
d__Bacteria; p__Bacteroidota; c__*; o__Flavobacteriales; f__*; g__Candidatus Karelsulcia; s__*	Homalodisca vitripennis	amino acid provision	Bacteroidota	Flavobacteriales	Candidatus Karelsulcia	Hemiptera	Cicadellidae	Candidatus Sulcia muelleri GWSS is responsible for essential amino acid biosynthesis.	10.1073/pnas.0708855104		Proceedings of the National Academy of Sciences of the United States of America	3
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Eurema hecabe	feminization	Pseudomonadota	Rickettsiales	Wolbachia	Lepidoptera	Pieridae	Wolbachia (two different strains, wHecCI2 and wHecFem2) transforms genetic males into functional females, resulting in the production of all-female broods (feminization).	10.1128/AEM.00145-07		Applied and Environmental Microbiology	2
d__Fungi; p__Basidiomycota; c__*; o__Russulales; f__*; g__Amylostereum; s__Amylostereum areolatum	Ibalia leucospoides	other	Basidiomycota	Russulales	Amylostereum	Hymenoptera	Ibaliidae	Amylostereum areolatum (Fungi) produces fungal volatiles that elicit increased parasitoid activity and may provide information on relative host densities.	10.1111/j.1365-3032.2006.00523.x		PHYSIOLOGICAL ENTOMOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Rickettsia; s__*	Coccotrypes dactyliperda	fertility	Pseudomonadota	Rickettsiales	Rickettsia	Coleoptera	Curculionidae	Rickettsia is required for oogenesis in C. dactyliperda.	10.1111/j.1365-3032.2006.00504.x		PHYSIOLOGICAL ENTOMOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Coccotrypes dactyliperda	fertility	Pseudomonadota	Rickettsiales	Wolbachia	Coleoptera	Curculionidae	Wolbachia is required for oogenesis in C. dactyliperda.	10.1111/j.1365-3032.2006.00504.x		PHYSIOLOGICAL ENTOMOLOGY	2
