ID	Record Type	Order	Family	Subfamily	Insect Species	Symbiont Phylum	Symbiont Order	Symbiont Genus	Symbiont Rank	Symbiont Taxon	Symbiont Name	Classification	Localization	Transmission mode	Function	Function Tag	Related Data	Genome ID	Reference	doi	Journal	Year	Note	Country	Collect Location
RISB2499	Symbiont	Hemiptera	Cicadidae	None	Cicadidae species	Bacteroidota	Flavobacteriales	Candidatus Karelsulcia	Genus	Candidatus Karelsulcia	Candidatus Karelsulcia muelleri	Bacteria	None	None	None	None	CP001605	GISB0023	Convergent evolution of metabolic roles in bacterial co-symbionts of insects	10.1073/pnas.0906424106	Proceedings of the National Academy of Sciences of the United States of America	2009	None	USA	Tucson, Arizona
RISB2500	Symbiont	Hemiptera	Cicadidae	None	Cicadidae species	Pseudomonadota	None	Candidatus Palibaumannia	Genus	Candidatus Palibaumannia	Baumannia cicadellinicola	Bacteria	None	None	Baumannia cicadellinicola supports the production of two essential amino acids (methionine and histidine) in GWSS.	amino acid provision	None	None	Convergent evolution of metabolic roles in bacterial co-symbionts of insects	10.1073/pnas.0906424106	Proceedings of the National Academy of Sciences of the United States of America	2009	None	USA	Tucson, Arizona
RISB2501	Symbiont	Hymenoptera	Aphelinidae	Coccophaginae	Encarsia inaron	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Vertical	Wolbachia causes Cytoplasmic Incompatibility (CI) in E. inaron.	cytoplasmic incompatibility	None	None	Cytoplasmic incompatibility in the parasitic wasp Encarsia inaron: disentangling the roles of Cardinium and Wolbachia symbionts	10.1038/hdy.2009.5	HEREDITY	2009	None	USA	Tucson, Arizona
RISB2502	Symbiont	Coleoptera	Curculionidae	Scolytinae	Dendroctonus ponderosae	Ascomycota	Ophiostomatales	Leptographium	Genus	Leptographium	Grosmannia clavigera	Fungi	Extracellular	None	None	None	None	None	Effects of water potential and solute on the growth and interactions of two fungal symbionts of the mountain pine beetle	10.1016/j.mycres.2008.06.004	MYCOLOGICAL RESEARCH	2009	None	USA	DeBorgia, MT , and Butte, MT
RISB2503	Symbiont	Coleoptera	Curculionidae	Scolytinae	Dendroctonus ponderosae	Ascomycota	Ophiostomatales	Ophiostoma	Genus	Ophiostoma	Ophiostoma montium	Fungi	Extracellular	None	None	None	None	None	Effects of water potential and solute on the growth and interactions of two fungal symbionts of the mountain pine beetle	10.1016/j.mycres.2008.06.004	MYCOLOGICAL RESEARCH	2009	None	USA	DeBorgia, MT , and Butte, MT
RISB2504	Symbiont	Blattodea	Blattellidae	None	Blattella germanica	Bacteroidota	Flavobacteriales	Blattabacterium	Genus	Blattabacterium	Blattabacterium strain Bge	Bacteria	None	Horizontal	Blattabacterium strain Bge codes for the complete urea cycle that, in combination with urease, produces ammonia as an end product for nitrogen recycling.	nitrogen fixation	CP001487	GISB0022	Evolutionary Convergence and Nitrogen Metabolism in Blattabacterium strain Bge, Primary Endosymbiont of the Cockroach Blattella germanica	10.1371/journal.pgen.1000721	PLoS Genetics	2009	None	Spain	the Entomology laboratory (Cavanilles Institute for Biodiversity and Evolutionary Biology, University of Valencia)
RISB2505	Symbiont	Blattodea	Blattellidae	None	Blattella germanica	Pseudomonadota	Enterobacterales	Candidatus Blochmanniella	Genus	Candidatus Blochmanniella	Blochmannia	Bacteria	None	Horizontal	Blochmannia produces ammonia from dietary urea and then uses it as a source of nitrogen.	nitrogen fixation	None	None	Evolutionary Convergence and Nitrogen Metabolism in Blattabacterium strain Bge, Primary Endosymbiont of the Cockroach Blattella germanica	10.1371/journal.pgen.1000721	PLoS Genetics	2009	None	Spain	the Entomology laboratory (Cavanilles Institute for Biodiversity and Evolutionary Biology, University of Valencia)
RISB2506	Symbiont	Hemiptera	Aphididae	Aphidinae	Acyrthosiphon pisum	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Genus	Candidatus	Candidatus Hamiltonella defensa 5AT	Bacteria	None	Mixed-mode	Candidatus Hamiltonella defensa 5AT can block the larval development of solitary endoparasitoid wasps (Aphidius ervi and Aphidius eadyi), thereby rescuing the aphid host.	natural enemy resistance	CP001277,CP001278	GISB0019	Hamiltonella defensa, genome evolution of protective bacterial endosymbiont from pathogenic ancestors	10.1073/pnas.0900194106	Proceedings of the National Academy of Sciences of the United States of America	2009	None	None	None
RISB2507	Symbiont	Hymenoptera	Formicidae	Myrmicinae	Solenopsis invicta	Bacillota	Bacillales	Bacillus	Genus	Bacillus	Bacillus spp.	Bacteria	None	Vertical	None	None	None	None	Identification of bacterial species in the hemolymph of queen Solenopsis invicta (Hymenoptera: Formicidae)	10.1603/022.038.0502	ENVIRONMENTAL ENTOMOLOGY	2009	None	USA	Smith and Harrison, Texas counties
RISB2508	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila simulans	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Vertical	Wolbachia increases the olfactory response of flies by regulating the expression of olfaction-related genes in the hosts.	other	None	None	Infection of Wolbachia may improve the olfactory response of Drosophila	10.1007/s11434-009-0183-6	Chinese Science Bulletin	2009	None	China	Hubei Key Laboratory of Genetic Regulation and Integrative Biology, College of Life Sciences, Huazhong Normal University, Wuhan, 430079, China
RISB2509	Symbiont	Lepidoptera	Pyralidae	Galleriinae	Eldana saccharina	Ascomycota	Hypocreales	Fusarium	Genus	Fusarium	Fusarium proliferatum	Fungi	None	None	Fusarium proliferatum significantly improves the host survival and development.	growth regulation,developmental modulation	None	None	Interactions between Fusarium species from sugarcane and the stalk borer, Eldana saccharina (Lepidoptera: Pyralidae)	10.1111/j.1744-7348.2009.00345.x	Annals of Applied Biology	2009	None	South Africa	14 different sugarcane cultivars, representing 11 distinct geographic areas in KwaZulu-Natal, South Africa
RISB2510	Symbiont	Lepidoptera	Pyralidae	Galleriinae	Eldana saccharina	Ascomycota	Hypocreales	Fusarium	Genus	Fusarium	Fusarium pseudonygamai	Fungi	None	None	Fusarium pseudonygamai significantly improves the host survival and development.	growth regulation,developmental modulation	None	None	Interactions between Fusarium species from sugarcane and the stalk borer, Eldana saccharina (Lepidoptera: Pyralidae)	10.1111/j.1744-7348.2009.00345.x	Annals of Applied Biology	2009	None	South Africa	14 different sugarcane cultivars, representing 11 distinct geographic areas in KwaZulu-Natal, South Africa
RISB2511	Symbiont	Diptera	Simuliidae	Simuliinae	Simulium vittatum	Zoopagomycota	Harpellales	Zancudomyces	Genus	Zancudomyces	Smittium culisetae	Fungi	Extracellular	None	None	None	None	None	Morphological differences of symbiotic fungi Smittium culisetae (Harpellales: Legeriomycetaceae) in different Dipteran hosts	10.1016/j.mycres.2009.05.004	MYCOLOGICAL RESEARCH	2009	None	USA	Pickens County, Clemson University, 34°39.4′N 82°49.2′W, South Carolina, USA
RISB2512	Symbiont	Diptera	Culicidae	Culicinae	Aedes aegypti	Zoopagomycota	Harpellales	Zancudomyces	Genus	Zancudomyces	Smittium culisetae	Fungi	Extracellular	None	None	None	None	None	Morphological differences of symbiotic fungi Smittium culisetae (Harpellales: Legeriomycetaceae) in different Dipteran hosts	10.1016/j.mycres.2009.05.004	MYCOLOGICAL RESEARCH	2009	None	USA	Pickens County, Clemson University, 34°39.4′N 82°49.2′W, South Carolina, USA
RISB2513	Symbiont	Blattodea	Blattidae	Blattinae	Periplaneta americana	Bacteroidota	Flavobacteriales	Blattabacterium	Genus	Blattabacterium	Blattabacterium str. BPLAN	Bacteria	None	Vertical	Blattabacterium str. BPLAN recycles nitrogen from urea and ammonia (uric acid degradation products) into glutamate, using urease and glutamate dehydrogenase.	nitrogen fixation	CP001429	GISB0021	Nitrogen recycling and nutritional provisioning by Blattabacterium, the cockroach endosymbiont	10.1073/pnas.0907504106	Proceedings of the National Academy of Sciences	2009	None	USA	Carolina Biological
RISB2514	Amplicon	Lepidoptera	Erebidae	Lymantriinae	Lymantria dispar	None	None	None	None	None	gut bacteria	Bacteria	Extracellular	Horizontal	Gut bacteria of the Gypsy Moth midgut serve as a reservoir of antibiotic resistance genes with the potential for dissemination.	antimicrobial activity	FJ013260-FJ013271	None	Resident Microbiota of the Gypsy Moth Midgut Harbors Antibiotic Resistance Determinants	10.1089/dna.2008.0812	DNA AND CELL BIOLOGY	2009	None	USA	CrossPlains and Manitowoc, Wisconsin, by the Forest Pests Unit ofthe Wisconsin Department of Natural Resources
RISB2515	Symbiont	Hemiptera	Aphididae	Aphidinae	Aphis gossypii	Pseudomonadota	Rickettsiales	Rickettsia	Genus	Rickettsia	Rickettsia in the B biotype	Bacteria	Extracellular	Horizontal	None	None	None	None	Susceptibility to insecticides in the Q biotype of Bemisia tabaci is correlated with bacterial symbiont densities	10.1002/ps.1795	PEST MANAGEMENT SCIENCE	2009	None	Israel	Department of Entomology, Institute of Plant Protection, the Volcani Centre, Bet Dagan 50250, Israel
RISB2516	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila simulans	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia wRi	Bacteria	Intracellular	Vertical	Wolbachia wRi induces very strong Cytoplasmic Incompatibility (CI) in its natural host Drosophila simulans.	cytoplasmic incompatibility	CP001391	GISB0020	The mosaic genome structure of the Wolbachia wRi strain infecting Drosophila simulans	10.1073/pnas.0810753106	Proceedings of the National Academy of Sciences	2009	None	Sweden	Department of Molecular Evolution, Evolutionary Biology Centre, Uppsala University, SE-752 36 Uppsala, Sweden
RISB2517	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Muscidifurax uniraptor	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia wUni	Bacteria	Intracellular	None	Wolbachia wUni is responsible for the induction of parthenogenesis in the parasitoid wasp Muscidifurax uniraptor.	parthenogenesis	GCA_000174095.1	GISB0214	The mosaic genome structure of the Wolbachia wRi strain infecting Drosophila simulans	10.1073/pnas.0810753106	Proceedings of the National Academy of Sciences	2009	None	Sweden	Department of Molecular Evolution, Evolutionary Biology Centre, Uppsala University, SE-752 36 Uppsala, Sweden
RISB2518	Symbiont	Hemiptera	Aphididae	Aphidinae	Aphis glycines	Pseudomonadota	Enterobacterales	Arsenophonus	Genus	Arsenophonus	Arsenophonus sp.	Bacteria	Intracellular	None	Arsenophonus sp. is an obligate symbiont contributing to amino acid provision.	amino acid provision	None	None	Two species of symbiotic bacteria present in the soybean aphid (Hemiptera: Aphididae)	10.1603/022.038.0113	ENVIRONMENTAL ENTOMOLOGY	2009	None	USA	Curt Hill (University of Illinois, Urbana, IL)
RISB2519	Symbiont	Hemiptera	Aphididae	Aphidinae	Aphis glycines	Pseudomonadota	Enterobacterales	Buchnera	Genus	Buchnera	Buchnera aphidicola	Bacteria	Intracellular	None	Buchnera aphidicola is an obligate symbiont contributing to amino acid provision.	amino acid provision	None	None	Two species of symbiotic bacteria present in the soybean aphid (Hemiptera: Aphididae)	10.1603/022.038.0113	ENVIRONMENTAL ENTOMOLOGY	2009	None	USA	Curt Hill (University of Illinois, Urbana, IL)
RISB2520	Symbiont	Coleoptera	Chrysomelidae	Donaciinae	Macroplea mutica	Pseudomonadota	Enterobacterales	Candidatus Macropleicola	Genus	Candidatus Macropleicola	Candidatus Macropleicola appendiculatae	Bacteria	Intracellular	None	None	None	None	None	Ultrastructural and molecular characterization of endosymbionts of the reed beetle genus Macroplea (Chrysomelidae, Donaciinae), and proposal of "Candidatus Macropleicola appendiculatae" and "Candidatus Macropleicola muticae"	10.1139/w09-085	CANADIAN JOURNAL OF MICROBIOLOGY	2009	None	Germany, Denmark	northern Germany and western Denmark
RISB2521	Symbiont	Coleoptera	Chrysomelidae	Donaciinae	Macroplea mutica	Pseudomonadota	Enterobacterales	Candidatus Macropleicola	Genus	Candidatus Macropleicola	Candidatus Macropleicola muticae	Bacteria	Intracellular	None	None	None	None	None	Ultrastructural and molecular characterization of endosymbionts of the reed beetle genus Macroplea (Chrysomelidae, Donaciinae), and proposal of "Candidatus Macropleicola appendiculatae" and "Candidatus Macropleicola muticae"	10.1139/w09-085	CANADIAN JOURNAL OF MICROBIOLOGY	2009	None	Germany, Denmark	northern Germany and western Denmark
RISB2522	Symbiont	Coleoptera	Chrysomelidae	Donaciinae	Macroplea appendiculata	Pseudomonadota	Enterobacterales	Candidatus Macropleicola	Genus	Candidatus Macropleicola	Candidatus Macropleicola appendiculatae	Bacteria	Intracellular	None	None	None	None	None	Ultrastructural and molecular characterization of endosymbionts of the reed beetle genus Macroplea (Chrysomelidae, Donaciinae), and proposal of "Candidatus Macropleicola appendiculatae" and "Candidatus Macropleicola muticae"	10.1139/w09-085	CANADIAN JOURNAL OF MICROBIOLOGY	2009	None	Germany, Denmark	northern Germany and western Denmark
RISB2523	Symbiont	Coleoptera	Chrysomelidae	Donaciinae	Macroplea appendiculata	Pseudomonadota	Enterobacterales	Candidatus Macropleicola	Genus	Candidatus Macropleicola	Candidatus Macropleicola muticae	Bacteria	Intracellular	None	None	None	None	None	Ultrastructural and molecular characterization of endosymbionts of the reed beetle genus Macroplea (Chrysomelidae, Donaciinae), and proposal of "Candidatus Macropleicola appendiculatae" and "Candidatus Macropleicola muticae"	10.1139/w09-085	CANADIAN JOURNAL OF MICROBIOLOGY	2009	None	Germany, Denmark	northern Germany and western Denmark
RISB2524	Symbiont	Hemiptera	Triozidae	None	Bactericera cockerelli	Pseudomonadota	Hyphomicrobiales	Liberibacter	Genus	Liberibacter	Candidatus liberibacter Psyllaurous	Bacteria	Extracellular	Horizontal	Candidatus Liberibacter Psyllaurous reduces the expression of plant defensive genes in tomato, likely for psyllid success.	plant defense modulation	None	None	A new Huanglongbing Species, "Candidatus Liberibacter psyllaurous," found to infect tomato and potato, is vectored by the psyllid Bactericera cockerelli (Sulc)	10.1128/AEM.01268-08	Applied and Environmental Microbiology	2008	None	USA	Texas and California
RISB2525	Symbiont	Diptera	Glossinidae	None	Glossina morsitans	Pseudomonadota	Enterobacterales	Sodalis	Genus	Sodalis	Sodalis glossinidius	Bacteria	None	None	None	None	None	None	An insect symbiosis is influenced by bacterium-specific polymorphisms in outer-membrane protein A	10.1073/pnas.0805666105	Proceedings of the National Academy of Sciences of the United States of America	2008	None	USA	Yale's insectary
RISB2526	Symbiont	Coleoptera	Curculionidae	Scolytinae	Dendroctonus frontalis	Actinomycetota	Kitasatosporales	Streptomyces	Genus	Streptomyces	Streptomyces	Bacteria	Extracellular	None	Streptomyces provides defense against the antagonistic fungus of the host beetle's cultivar.	antimicrobial activity	None	None	Bacterial Protection of Beetle-Fungus Mutualism	10.1126/science.1160423	SCIENCE	2008	None	USA	 the Homochitto National Forest, near Meadville, MS, USA
RISB2527	Symbiont	Coleoptera	Curculionidae	Scolytinae	Dendroctonus ponderosae	Ascomycota	Ophiostomatales	Grosmannia	Genus	Grosmannia	Grosmannia clavigera	Fungi	Extracellular	Vertical	Grosmannia clavigera (Fungi) produces oxygenated monoterpenes used by parasitoids as host (beetle) location cues.	other	None	None	Detection of host habitat by parasitoids using cues associated with mycangial fungi of the mountain pine beetle, Dendroctonus ponderosae	10.4039/n07-018	The Canadian Entomologist	2008	None	USA	 Flat Rock Creek, Lolo National Forest, approximately 130 km west of Missoula,Montana (47°23′N, 115°14′W, 3200 ft elevation)
RISB2528	Symbiont	Hemiptera	Aphididae	Aphidinae	Acyrthosiphon pisum	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Genus	Candidatus Hamiltonella defensa	Hamiltonella defensa	Bacteria	Intracellular	Vertical	Hamiltonella defensa kills parasitoid wasp larvae, allowing aphid hosts to survive and reproduce.	natural enemy resistance	None	None	Evolutionary genetics of a defensive facultative symbiont of insects: exchange of toxin-encoding bacteriophage	10.1111/j.1365-294X.2007.03616.x	MOLECULAR ECOLOGY	2008	None	USA	Madison, WI；Logan, UT ；
RISB2529	Symbiont	Hemiptera	Aphididae	Aphidinae	Myzus persicae	Pseudomonadota	Enterobacterales	Candidatus Regiella	Genus	Candidatus Regiella	Candidatus Regiella insecticola	Bacteria	None	None	Candidatus Regiella insecticola provides complete resistance to both parasitoids, Aphidius colemani and Diaeretiella rapae.	natural enemy resistance	None	None	Genetic variation and covariation of susceptibility to parasitoids in the aphid Myzus persicae: no evidence for trade-offs	10.1098/rspb.2008.0018	Proceedings of the Royal Society B: Biological Sciences	2008	None	Australia	Bacchus Marsh, Australia
RISB2530	Symbiont	Hemiptera	Aphididae	Aphidinae	Acyrthosiphon pisum	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Genus	Candidatus Candidatus Hamiltonella	Candidatus Hamiltonella defensa	Bacteria	Intracellular	Vertical	Candidatus Hamiltonella defensa provides protection against parasitism by the wasp, Aphidius ervi.	natural enemy resistance	None	None	Population dynamics of defensive symbionts in aphids	10.1098/rspb.2007.1192	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	2008	None	USA	Department of Entomology, University of Arizona410 Forbes Building, Tucson, AZ 85721, USA
